-0.160037,-4.37546,0,0,0,0.00313587,0.999995,0,3
1.54547,-0.444341,0,-9.23283e-10,4.6897e-10,-0.441596,0.897214,0,3
1.84263,-1.36947,0,1.13131e-08,-6.26601e-09,-0.659018,0.752127,0,3
1.57409,-2.31547,0,2.61103e-08,-1.901e-08,-0.932492,0.361192,0,3
0.770267,-2.60171,0,5.41093e-08,-1.16882e-08,-0.968076,0.250655,0,3
-0.257177,-2.86284,0,0,0,0.543369,0.839494,0,3
0.904053,0.274246,0,0,0,0.250734,0.968056,0,3
